TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,hour,month,day_of_week,time_period,TX_FRAUD,TX_FRAUD_SCENARIO
673,2024-01-07 05:43:17,85,148,48.62,538997,6,5,1,6,late_night,0,0
674,2024-01-07 05:47:27,65,54,33.15,539247,6,5,1,6,late_night,0,0
675,2024-01-07 06:11:25,77,196,536.06,540685,6,6,1,6,morning,0,0
676,2024-01-07 07:01:26,28,42,1211.69,543686,6,7,1,6,morning,0,0
677,2024-01-07 07:03:27,48,44,244.97,543807,6,7,1,6,morning,0,0
678,2024-01-07 07:09:51,45,162,204.07,544191,6,7,1,6,morning,0,0
679,2024-01-07 07:11:13,31,71,32.13,544273,6,7,1,6,morning,0,0
680,2024-01-07 07:23:28,48,67,179.04,545008,6,7,1,6,morning,0,0
681,2024-01-07 07:47:40,65,54,29.56,546460,6,7,1,6,morning,0,0
682,2024-01-07 07:50:53,88,70,39.96,546653,6,7,1,6,morning,0,0
683,2024-01-07 08:02:02,45,162,608.25,547322,6,8,1,6,morning,0,0
684,2024-01-07 08:02:09,48,44,81.3,547329,6,8,1,6,morning,0,0
685,2024-01-07 08:08:17,28,42,526.39,547697,6,8,1,6,morning,0,0
686,2024-01-07 08:12:51,32,138,88.36,547971,6,8,1,6,morning,0,0
687,2024-01-07 08:28:34,10,17,60.39,548914,6,8,1,6,morning,0,0
688,2024-01-07 08:30:10,42,38,262.89,549010,6,8,1,6,morning,0,0
689,2024-01-07 08:40:13,94,171,102.99,549613,6,8,1,6,morning,0,0
690,2024-01-07 08:45:54,28,42,667.73,549954,6,8,1,6,morning,0,0
691,2024-01-07 08:47:46,55,151,149.11,550066,6,8,1,6,morning,0,0
692,2024-01-07 09:12:14,45,77,630.11,551534,6,9,1,6,morning,0,0
693,2024-01-07 09:28:27,68,68,22.83,552507,6,9,1,6,morning,0,0
694,2024-01-07 09:36:04,16,61,89.34,552964,6,9,1,6,morning,0,0
695,2024-01-07 09:36:32,28,42,904.64,552992,6,9,1,6,morning,0,0
696,2024-01-07 09:44:38,54,179,222.35,553478,6,9,1,6,morning,0,0
697,2024-01-07 09:53:25,86,164,24.66,554005,6,9,1,6,morning,0,0
698,2024-01-07 09:53:35,7,154,18.33,554015,6,9,1,6,morning,0,0
699,2024-01-07 10:03:13,10,161,15.65,554593,6,10,1,6,morning,0,0
700,2024-01-07 10:15:02,77,128,185.27,555302,6,10,1,6,morning,0,0
701,2024-01-07 10:41:13,95,22,58.05,556873,6,10,1,6,morning,0,0
702,2024-01-07 10:51:04,33,0,189.78,557464,6,10,1,6,morning,0,0
703,2024-01-07 10:56:17,55,8,465.62,557777,6,10,1,6,morning,0,0
704,2024-01-07 11:08:48,94,23,27.62,558528,6,11,1,6,morning,0,0
705,2024-01-07 11:10:31,86,58,34.54,558631,6,11,1,6,morning,0,0
706,2024-01-07 11:16:25,4,74,689.17,558985,6,11,1,6,morning,0,0
707,2024-01-07 11:16:43,24,161,103.51,559003,6,11,1,6,morning,0,0
708,2024-01-07 11:19:06,54,179,1029.48,559146,6,11,1,6,morning,0,0
709,2024-01-07 11:29:41,73,79,89.88,559781,6,11,1,6,morning,0,0
710,2024-01-07 11:31:05,76,17,100.3,559865,6,11,1,6,morning,0,0
711,2024-01-07 11:41:18,28,42,575.5,560478,6,11,1,6,morning,0,0
712,2024-01-07 11:44:41,22,115,22.0,560681,6,11,1,6,morning,0,0
713,2024-01-07 11:52:04,45,164,468.62,561124,6,11,1,6,morning,0,0
714,2024-01-07 12:01:16,25,0,102.58,561676,6,12,1,6,afternoon,0,0
715,2024-01-07 12:07:50,99,125,24.27,562070,6,12,1,6,afternoon,0,0
716,2024-01-07 12:09:21,32,49,173.18,562161,6,12,1,6,afternoon,0,0
717,2024-01-07 12:13:46,85,148,208.15,562426,6,12,1,6,afternoon,0,0
718,2024-01-07 12:17:20,60,28,206.55,562640,6,12,1,6,afternoon,0,0
719,2024-01-07 12:18:35,22,115,106.6,562715,6,12,1,6,afternoon,0,0
720,2024-01-07 12:30:13,45,58,738.39,563413,6,12,1,6,afternoon,0,0
721,2024-01-07 12:32:19,71,39,12.01,563539,6,12,1,6,afternoon,0,0
722,2024-01-07 12:42:06,91,24,39.92,564126,6,12,1,6,afternoon,0,0
723,2024-01-07 12:47:53,8,138,34.0,564473,6,12,1,6,afternoon,0,0
724,2024-01-07 12:53:45,22,170,53.8,564825,6,12,1,6,afternoon,0,0
725,2024-01-07 12:54:27,84,93,97.2,564867,6,12,1,6,afternoon,0,0
726,2024-01-07 12:58:06,48,44,164.46,565086,6,12,1,6,afternoon,0,0
727,2024-01-07 13:03:38,48,44,137.13,565418,6,13,1,6,afternoon,0,0
728,2024-01-07 13:12:12,21,35,82.33,565932,6,13,1,6,afternoon,0,0
729,2024-01-07 13:21:53,50,82,121.97,566513,6,13,1,6,afternoon,0,0
730,2024-01-07 13:25:27,71,153,22.95,566727,6,13,1,6,afternoon,0,0
731,2024-01-07 13:38:53,9,66,80.84,567533,6,13,1,6,afternoon,0,0
732,2024-01-07 13:39:53,28,42,361.39,567593,6,13,1,6,afternoon,0,0
733,2024-01-07 13:55:18,49,169,37.33,568518,6,13,1,6,afternoon,0,0
734,2024-01-07 13:58:04,71,153,40.46,568684,6,13,1,6,afternoon,0,0
735,2024-01-07 13:59:32,14,105,624.02,568772,6,13,1,6,afternoon,0,0
736,2024-01-07 14:15:44,34,174,31.28,569744,6,14,1,6,afternoon,0,0
737,2024-01-07 14:55:32,55,8,371.05,572132,6,14,1,6,afternoon,0,0
738,2024-01-07 14:57:56,1,167,122.27,572276,6,14,1,6,afternoon,0,0
739,2024-01-07 14:58:28,7,166,165.74,572308,6,14,1,6,afternoon,0,0
740,2024-01-07 14:59:56,80,148,74.21,572396,6,14,1,6,afternoon,0,0
741,2024-01-07 15:11:30,29,124,12.9,573090,6,15,1,6,afternoon,0,0
742,2024-01-07 15:13:44,55,82,432.55,573224,6,15,1,6,afternoon,0,0
743,2024-01-07 15:31:57,9,130,111.66,574317,6,15,1,6,afternoon,0,0
744,2024-01-07 15:49:05,56,115,11.92,575345,6,15,1,6,afternoon,0,0
745,2024-01-07 15:50:46,67,57,41.18,575446,6,15,1,6,afternoon,0,0
746,2024-01-07 15:53:37,50,8,49.13,575617,6,15,1,6,afternoon,0,0
747,2024-01-07 15:55:08,92,193,73.89,575708,6,15,1,6,afternoon,0,0
748,2024-01-07 16:01:18,37,48,106.54,576078,6,16,1,6,afternoon,0,0
749,2024-01-07 16:01:45,80,14,225.34,576105,6,16,1,6,afternoon,0,0
750,2024-01-07 16:15:20,57,93,21.12,576920,6,16,1,6,afternoon,0,0
751,2024-01-07 16:22:29,45,7,1366.27,577349,6,16,1,6,afternoon,0,0
752,2024-01-07 16:24:15,31,50,76.68,577455,6,16,1,6,afternoon,0,0
753,2024-01-07 16:25:50,59,122,54.65,577550,6,16,1,6,afternoon,0,0
754,2024-01-07 16:27:32,76,160,271.42,577652,6,16,1,6,afternoon,0,0
755,2024-01-07 16:28:22,50,170,98.55,577702,6,16,1,6,afternoon,0,0
756,2024-01-07 16:36:02,43,56,188.84,578162,6,16,1,6,afternoon,0,0
757,2024-01-07 17:32:08,5,124,110.54,581528,6,17,1,6,afternoon,0,0
758,2024-01-07 17:47:34,97,161,113.3,582454,6,17,1,6,afternoon,0,0
759,2024-01-07 18:00:41,90,95,14.59,583241,6,18,1,6,evening,0,0
760,2024-01-07 18:16:55,55,192,372.61,584215,6,18,1,6,evening,0,0
761,2024-01-07 18:32:51,21,35,65.49,585171,6,18,1,6,evening,0,0
762,2024-01-07 18:33:55,23,158,111.62,585235,6,18,1,6,evening,0,0
763,2024-01-07 18:35:59,20,127,138.33,585359,6,18,1,6,evening,0,0
764,2024-01-07 18:47:04,43,56,122.33,586024,6,18,1,6,evening,0,0
765,2024-01-07 19:21:59,94,23,145.08,588119,6,19,1,6,evening,0,0
766,2024-01-07 20:05:00,55,151,1132.06,590700,6,20,1,6,evening,0,0
767,2024-01-07 20:17:33,41,79,42.75,591453,6,20,1,6,evening,0,0
768,2024-01-07 21:38:44,28,42,994.95,596324,6,21,1,6,evening,0,0
769,2024-01-07 21:56:51,72,158,26.11,597411,6,21,1,6,evening,0,0
770,2024-01-07 22:02:00,53,116,58.35,597720,6,22,1,6,evening,0,0
771,2024-01-07 22:03:06,27,166,131.55,597786,6,22,1,6,evening,0,0
772,2024-01-07 23:25:06,45,7,822.51,602706,6,23,1,6,evening,0,0
773,2024-01-08 01:03:14,24,198,70.19,608594,7,1,1,0,late_night,0,0
774,2024-01-08 01:04:08,60,16,61.78,608648,7,1,1,0,late_night,0,0
775,2024-01-08 03:00:13,23,21,105.59,615613,7,3,1,0,late_night,0,0
776,2024-01-08 03:02:15,58,94,25.86,615735,7,3,1,0,late_night,0,0
777,2024-01-08 03:26:20,45,162,287.52,617180,7,3,1,0,late_night,0,0
778,2024-01-08 03:59:23,62,34,26.16,619163,7,3,1,0,late_night,0,0
779,2024-01-08 04:18:35,14,105,92.54,620315,7,4,1,0,late_night,0,0
780,2024-01-08 04:42:06,76,160,219.72,621726,7,4,1,0,late_night,0,0
781,2024-01-08 05:31:33,79,56,87.41,624693,7,5,1,0,late_night,0,0
782,2024-01-08 06:17:43,55,82,93.48,627463,7,6,1,0,morning,0,0
783,2024-01-08 06:22:32,38,130,182.26,627752,7,6,1,0,morning,0,0
784,2024-01-08 07:05:20,63,3,18.95,630320,7,7,1,0,morning,0,0
785,2024-01-08 07:31:21,87,141,104.84,631881,7,7,1,0,morning,0,0
786,2024-01-08 07:35:38,37,48,147.37,632138,7,7,1,0,morning,0,0
787,2024-01-08 07:36:03,95,22,83.09,632163,7,7,1,0,morning,0,0
788,2024-01-08 08:19:16,7,35,64.98,634756,7,8,1,0,morning,0,0
789,2024-01-08 08:19:48,45,37,394.13,634788,7,8,1,0,morning,0,0
790,2024-01-08 08:21:22,43,56,98.09,634882,7,8,1,0,morning,0,0
791,2024-01-08 08:23:42,52,34,54.7,635022,7,8,1,0,morning,0,0
792,2024-01-08 08:24:58,34,174,27.87,635098,7,8,1,0,morning,0,0
793,2024-01-08 08:40:17,31,71,274.61,636017,7,8,1,0,morning,0,0
794,2024-01-08 08:43:27,25,187,132.58,636207,7,8,1,0,morning,0,0
795,2024-01-08 08:43:58,21,35,49.26,636238,7,8,1,0,morning,0,0
796,2024-01-08 08:44:29,24,198,81.92,636269,7,8,1,0,morning,0,0
797,2024-01-08 09:01:47,3,129,24.09,637307,7,9,1,0,morning,0,0
798,2024-01-08 09:08:25,21,35,55.57,637705,7,9,1,0,morning,0,0
799,2024-01-08 09:10:20,89,197,111.15,637820,7,9,1,0,morning,0,0
800,2024-01-08 09:26:33,84,93,212.04,638793,7,9,1,0,morning,0,0
801,2024-01-08 09:29:09,54,96,299.6,638949,7,9,1,0,morning,0,0
802,2024-01-08 09:41:47,33,190,378.65,639707,7,9,1,0,morning,0,0
803,2024-01-08 09:50:31,17,29,43.68,640231,7,9,1,0,morning,0,0
804,2024-01-08 09:51:29,26,61,38.31,640289,7,9,1,0,morning,0,0
805,2024-01-08 09:52:38,55,82,380.1,640358,7,9,1,0,morning,0,0
806,2024-01-08 09:55:28,49,169,22.83,640528,7,9,1,0,morning,0,0
807,2024-01-08 10:00:07,84,93,204.41,640807,7,10,1,0,morning,0,0
808,2024-01-08 10:01:38,14,161,232.21,640898,7,10,1,0,morning,0,0
809,2024-01-08 10:09:57,41,79,15.9,641397,7,10,1,0,morning,0,0
810,2024-01-08 10:11:47,92,193,35.27,641507,7,10,1,0,morning,0,0
811,2024-01-08 10:32:40,68,68,23.05,642760,7,10,1,0,morning,0,0
812,2024-01-08 10:35:25,8,109,24.63,642925,7,10,1,0,morning,0,0
813,2024-01-08 10:35:35,88,70,9.33,642935,7,10,1,0,morning,0,0
814,2024-01-08 10:36:03,53,92,8.41,642963,7,10,1,0,morning,0,0
815,2024-01-08 10:43:00,83,5,7.1,643380,7,10,1,0,morning,0,0
816,2024-01-08 10:45:06,49,29,25.64,643506,7,10,1,0,morning,0,0
817,2024-01-08 10:53:11,50,8,109.57,643991,7,10,1,0,morning,0,0
818,2024-01-08 10:53:39,40,16,12.46,644019,7,10,1,0,morning,0,0
819,2024-01-08 10:56:00,53,116,5.74,644160,7,10,1,0,morning,0,0
820,2024-01-08 10:58:25,28,42,817.82,644305,7,10,1,0,morning,0,0
821,2024-01-08 11:17:52,49,169,31.86,645472,7,11,1,0,morning,0,0
822,2024-01-08 11:28:58,60,118,71.04,646138,7,11,1,0,morning,0,0
823,2024-01-08 11:37:38,14,105,23.02,646658,7,11,1,0,morning,0,0
824,2024-01-08 11:41:44,28,42,330.86,646904,7,11,1,0,morning,0,0
825,2024-01-08 11:46:53,21,154,32.42,647213,7,11,1,0,morning,0,0
826,2024-01-08 11:54:10,32,109,16.6,647650,7,11,1,0,morning,0,0
827,2024-01-08 12:04:16,55,192,238.34,648256,7,12,1,0,afternoon,0,0
828,2024-01-08 12:06:05,75,197,43.85,648365,7,12,1,0,afternoon,0,0
829,2024-01-08 12:11:42,55,8,902.06,648702,7,12,1,0,afternoon,0,0
830,2024-01-08 12:17:29,26,61,16.72,649049,7,12,1,0,afternoon,0,0
831,2024-01-08 12:20:09,37,48,110.92,649209,7,12,1,0,afternoon,0,0
832,2024-01-08 12:36:29,63,89,56.15,650189,7,12,1,0,afternoon,0,0
833,2024-01-08 12:40:44,42,38,129.24,650444,7,12,1,0,afternoon,0,0
834,2024-01-08 12:44:40,80,14,143.11,650680,7,12,1,0,afternoon,0,0
835,2024-01-08 12:46:05,8,88,61.31,650765,7,12,1,0,afternoon,0,0
836,2024-01-08 12:46:59,68,44,13.27,650819,7,12,1,0,afternoon,0,0
837,2024-01-08 12:52:15,36,35,9.68,651135,7,12,1,0,afternoon,0,0
838,2024-01-08 13:00:34,4,155,219.92,651634,7,13,1,0,afternoon,0,0
839,2024-01-08 13:13:07,21,35,69.04,652387,7,13,1,0,afternoon,0,0
840,2024-01-08 13:24:50,21,154,13.58,653090,7,13,1,0,afternoon,0,0
841,2024-01-08 13:32:15,4,155,833.42,653535,7,13,1,0,afternoon,0,0
842,2024-01-08 13:37:00,26,61,63.52,653820,7,13,1,0,afternoon,0,0
843,2024-01-08 14:12:54,34,25,28.04,655974,7,14,1,0,afternoon,0,0
844,2024-01-08 14:41:33,60,16,57.6,657693,7,14,1,0,afternoon,0,0
845,2024-01-08 14:49:36,79,56,49.81,658176,7,14,1,0,afternoon,0,0
846,2024-01-08 15:00:42,71,10,51.91,658842,7,15,1,0,afternoon,0,0
847,2024-01-08 15:12:14,73,155,24.18,659534,7,15,1,0,afternoon,0,0
848,2024-01-08 15:13:57,63,152,26.72,659637,7,15,1,0,afternoon,0,0
849,2024-01-08 15:14:24,26,61,33.58,659664,7,15,1,0,afternoon,0,0
850,2024-01-08 15:22:06,84,93,191.74,660126,7,15,1,0,afternoon,0,0
851,2024-01-08 15:36:08,16,61,115.64,660968,7,15,1,0,afternoon,0,0
852,2024-01-08 15:36:14,79,193,108.88,660974,7,15,1,0,afternoon,0,0
853,2024-01-08 15:42:41,3,149,52.14,661361,7,15,1,0,afternoon,0,0
854,2024-01-08 15:49:50,15,10,24.7,661790,7,15,1,0,afternoon,0,0
855,2024-01-08 15:53:41,9,64,52.8,662021,7,15,1,0,afternoon,0,0
856,2024-01-08 16:20:28,60,28,175.09,663628,7,16,1,0,afternoon,0,0
857,2024-01-08 16:22:12,4,79,814.14,663732,7,16,1,0,afternoon,0,0
858,2024-01-08 16:40:06,77,126,584.75,664806,7,16,1,0,afternoon,0,0
859,2024-01-08 16:42:03,86,7,47.32,664923,7,16,1,0,afternoon,0,0
860,2024-01-08 16:45:47,50,170,23.68,665147,7,16,1,0,afternoon,0,0
861,2024-01-08 16:51:24,72,134,33.95,665484,7,16,1,0,afternoon,0,0
862,2024-01-08 16:51:50,80,146,178.81,665510,7,16,1,0,afternoon,0,0
863,2024-01-08 17:00:17,1,167,76.68,666017,7,17,1,0,afternoon,0,0
864,2024-01-08 17:00:31,1,167,145.79,666031,7,17,1,0,afternoon,0,0
865,2024-01-08 17:01:39,9,66,68.98,666099,7,17,1,0,afternoon,0,0
866,2024-01-08 17:36:02,56,158,6.4,668162,7,17,1,0,afternoon,0,0
867,2024-01-08 17:36:16,68,44,49.42,668176,7,17,1,0,afternoon,0,0
868,2024-01-08 17:38:16,38,130,50.35,668296,7,17,1,0,afternoon,0,0
869,2024-01-08 17:41:01,28,42,836.42,668461,7,17,1,0,afternoon,0,0
870,2024-01-08 18:12:32,60,118,50.1,670352,7,18,1,0,evening,0,0
871,2024-01-08 18:15:58,18,169,71.27,670558,7,18,1,0,evening,0,0
872,2024-01-08 18:19:57,27,98,110.62,670797,7,18,1,0,evening,0,0
873,2024-01-08 18:22:13,65,54,67.21,670933,7,18,1,0,evening,0,0
874,2024-01-08 19:01:22,24,83,90.08,673282,7,19,1,0,evening,0,0
875,2024-01-08 19:04:30,16,61,127.71,673470,7,19,1,0,evening,0,0
876,2024-01-08 19:11:56,49,29,37.74,673916,7,19,1,0,evening,0,0
877,2024-01-08 19:13:47,49,75,45.51,674027,7,19,1,0,evening,0,0
878,2024-01-08 19:20:47,74,88,65.1,674447,7,19,1,0,evening,0,0
879,2024-01-08 19:34:42,55,151,194.06,675282,7,19,1,0,evening,0,0
880,2024-01-08 19:38:43,85,148,113.27,675523,7,19,1,0,evening,0,0
881,2024-01-08 19:39:57,28,42,231.6,675597,7,19,1,0,evening,0,0
882,2024-01-08 19:40:45,29,18,31.25,675645,7,19,1,0,evening,0,0
883,2024-01-08 19:46:36,49,29,3.32,675996,7,19,1,0,evening,0,0
884,2024-01-08 22:28:46,73,16,47.44,685726,7,22,1,0,evening,0,0
885,2024-01-09 02:07:02,99,125,12.91,698822,8,2,1,1,late_night,0,0
886,2024-01-09 02:50:01,43,56,27.34,701401,8,2,1,1,late_night,0,0
887,2024-01-09 03:15:42,89,197,90.33,702942,8,3,1,1,late_night,0,0
888,2024-01-09 04:35:22,28,42,370.4,707722,8,4,1,1,late_night,0,0
889,2024-01-09 05:35:30,37,48,259.2222820321825,711330,8,5,1,1,late_night,1,3
890,2024-01-09 05:46:34,77,90,67.52,711994,8,5,1,1,late_night,0,0
891,2024-01-09 05:51:29,58,94,1.25,712289,8,5,1,1,late_night,0,0
892,2024-01-09 06:07:24,28,42,322.09,713244,8,6,1,1,morning,0,0
893,2024-01-09 06:13:00,53,116,38.8,713580,8,6,1,1,morning,0,0
894,2024-01-09 06:15:35,69,141,22.08,713735,8,6,1,1,morning,0,0
895,2024-01-09 06:31:51,62,34,13.21,714711,8,6,1,1,morning,0,0
896,2024-01-09 06:35:58,83,5,13.03,714958,8,6,1,1,morning,0,0
897,2024-01-09 06:46:25,84,93,58.73,715585,8,6,1,1,morning,0,0
898,2024-01-09 06:51:26,55,82,675.9,715886,8,6,1,1,morning,0,0
899,2024-01-09 07:00:03,14,17,680.42,716403,8,7,1,1,morning,0,0
900,2024-01-09 07:13:35,48,67,161.04,717215,8,7,1,1,morning,0,0
901,2024-01-09 07:31:14,49,75,38.08,718274,8,7,1,1,morning,0,0
902,2024-01-09 08:03:38,60,85,81.96,720218,8,8,1,1,morning,0,0
903,2024-01-09 08:19:51,38,120,197.9,721191,8,8,1,1,morning,0,0
904,2024-01-09 08:41:06,47,89,81.79,722466,8,8,1,1,morning,0,0
905,2024-01-09 08:59:03,52,34,67.14,723543,8,8,1,1,morning,0,0
906,2024-01-09 09:19:32,24,161,8.88,724772,8,9,1,1,morning,0,0
907,2024-01-09 09:42:57,45,164,949.99,726177,8,9,1,1,morning,0,0
908,2024-01-09 10:00:22,50,170,95.01,727222,8,10,1,1,morning,0,0
909,2024-01-09 10:23:57,68,44,35.66,728637,8,10,1,1,morning,0,0
910,2024-01-09 10:25:28,28,42,896.83,728728,8,10,1,1,morning,0,0
911,2024-01-09 10:27:21,68,33,24.26,728841,8,10,1,1,morning,0,0
912,2024-01-09 10:41:30,80,14,97.75,729690,8,10,1,1,morning,0,0
913,2024-01-09 10:50:09,45,37,163.65,730209,8,10,1,1,morning,0,0
914,2024-01-09 10:53:40,97,43,114.54,730420,8,10,1,1,morning,0,0
915,2024-01-09 10:53:56,11,164,27.63,730436,8,10,1,1,morning,0,0
916,2024-01-09 11:13:58,11,164,26.28,731638,8,11,1,1,morning,0,0
917,2024-01-09 11:18:38,89,197,111.46,731918,8,11,1,1,morning,0,0
918,2024-01-09 11:20:57,77,90,297.51,732057,8,11,1,1,morning,0,0
919,2024-01-09 11:21:44,48,44,62.01,732104,8,11,1,1,morning,0,0
920,2024-01-09 11:30:01,48,44,80.3,732601,8,11,1,1,morning,0,0
921,2024-01-09 11:32:34,63,152,53.88,732754,8,11,1,1,morning,0,0
922,2024-01-09 11:48:38,79,56,81.33,733718,8,11,1,1,morning,0,0
923,2024-01-09 12:07:58,23,21,105.02,734878,8,12,1,1,afternoon,0,0
924,2024-01-09 12:08:37,38,120,87.98,734917,8,12,1,1,afternoon,0,0
925,2024-01-09 12:16:13,55,151,460.18,735373,8,12,1,1,afternoon,0,0
926,2024-01-09 12:23:39,77,131,405.19,735819,8,12,1,1,afternoon,0,0
927,2024-01-09 12:25:27,46,32,7.16,735927,8,12,1,1,afternoon,0,0
928,2024-01-09 12:33:59,22,115,45.96,736439,8,12,1,1,afternoon,0,0
929,2024-01-09 12:39:09,78,19,26.26,736749,8,12,1,1,afternoon,0,0
930,2024-01-09 12:39:32,67,57,101.63,736772,8,12,1,1,afternoon,0,0
931,2024-01-09 12:49:18,40,16,37.25,737358,8,12,1,1,afternoon,0,0
932,2024-01-09 13:01:49,49,169,50.28,738109,8,13,1,1,afternoon,0,0
933,2024-01-09 13:24:08,19,114,28.49,739448,8,13,1,1,afternoon,0,0
934,2024-01-09 13:27:06,3,149,38.02,739626,8,13,1,1,afternoon,0,0
935,2024-01-09 13:37:17,25,0,117.47,740237,8,13,1,1,afternoon,0,0
936,2024-01-09 13:48:49,32,88,114.17,740929,8,13,1,1,afternoon,0,0
937,2024-01-09 14:07:02,14,161,400.93,742022,8,14,1,1,afternoon,0,0
938,2024-01-09 14:19:44,90,95,12.01,742784,8,14,1,1,afternoon,0,0
939,2024-01-09 14:22:25,76,100,231.28,742945,8,14,1,1,afternoon,0,0
940,2024-01-09 14:26:16,80,14,69.3,743176,8,14,1,1,afternoon,0,0
941,2024-01-09 14:37:58,97,43,135.59,743878,8,14,1,1,afternoon,0,0
942,2024-01-09 14:49:16,43,193,20.96,744556,8,14,1,1,afternoon,0,0
943,2024-01-09 15:10:51,82,61,25.68,745851,8,15,1,1,afternoon,0,0
944,2024-01-09 15:13:12,79,193,98.66,745992,8,15,1,1,afternoon,0,0
945,2024-01-09 15:16:45,34,25,30.77,746205,8,15,1,1,afternoon,0,0
946,2024-01-09 15:19:26,87,141,86.44,746366,8,15,1,1,afternoon,0,0
947,2024-01-09 15:21:16,24,100,21.38,746476,8,15,1,1,afternoon,0,0
948,2024-01-09 15:23:06,55,82,226.06,746586,8,15,1,1,afternoon,0,0
949,2024-01-09 15:35:40,20,150,150.89,747340,8,15,1,1,afternoon,0,0
950,2024-01-09 15:45:05,9,64,55.15,747905,8,15,1,1,afternoon,0,0
951,2024-01-09 15:47:54,80,146,64.13,748074,8,15,1,1,afternoon,0,0
952,2024-01-09 15:49:27,56,86,2.93,748167,8,15,1,1,afternoon,0,0
953,2024-01-09 16:28:47,80,148,123.12,750527,8,16,1,1,afternoon,0,0
954,2024-01-09 16:32:05,27,98,103.16,750725,8,16,1,1,afternoon,0,0
955,2024-01-09 16:33:28,48,44,57.49,750808,8,16,1,1,afternoon,0,0
956,2024-01-09 16:37:32,28,42,293.04,751052,8,16,1,1,afternoon,0,0
957,2024-01-09 16:56:15,77,196,576.84,752175,8,16,1,1,afternoon,0,0
958,2024-01-09 17:06:02,9,130,64.61,752762,8,17,1,1,afternoon,0,0
959,2024-01-09 17:06:31,79,193,124.61,752791,8,17,1,1,afternoon,0,0
960,2024-01-09 17:22:19,32,49,3.22,753739,8,17,1,1,afternoon,0,0
961,2024-01-09 17:23:05,90,95,16.97,753785,8,17,1,1,afternoon,0,0
962,2024-01-09 17:50:32,95,22,132.34,755432,8,17,1,1,afternoon,0,0
963,2024-01-09 18:01:00,21,35,35.88,756060,8,18,1,1,evening,0,0
964,2024-01-09 18:05:19,12,67,7.84,756319,8,18,1,1,evening,0,0
965,2024-01-09 18:14:33,10,43,56.89,756873,8,18,1,1,evening,0,0
966,2024-01-09 18:19:50,48,67,58.78,757190,8,18,1,1,evening,0,0
967,2024-01-09 18:22:03,29,129,80.76,757323,8,18,1,1,evening,0,0
968,2024-01-09 19:20:50,28,42,272.13,760850,8,19,1,1,evening,0,0
969,2024-01-09 19:36:02,60,28,142.09,761762,8,19,1,1,evening,0,0
970,2024-01-09 20:16:29,38,130,67.9,764189,8,20,1,1,evening,0,0
971,2024-01-09 20:56:53,60,28,143.92,766613,8,20,1,1,evening,0,0
972,2024-01-09 20:57:00,7,166,78.51,766620,8,20,1,1,evening,0,0
973,2024-01-09 21:19:51,21,35,50.27,767991,8,21,1,1,evening,0,0
974,2024-01-09 23:40:59,38,130,70.55,776459,8,23,1,1,evening,0,0
975,2024-01-09 23:45:47,91,175,36.09,776747,8,23,1,1,evening,0,0
976,2024-01-10 00:54:08,77,163,246.44,780848,9,0,1,2,late_night,0,0
977,2024-01-10 01:29:13,38,120,71.92,782953,9,1,1,2,late_night,0,0
978,2024-01-10 01:42:07,90,95,9.63,783727,9,1,1,2,late_night,0,0
979,2024-01-10 03:04:00,79,193,69.7,788640,9,3,1,2,late_night,0,0
980,2024-01-10 03:07:16,48,44,50.52,788836,9,3,1,2,late_night,0,0
981,2024-01-10 03:27:39,70,84,68.63,790059,9,3,1,2,late_night,0,0
982,2024-01-10 03:53:24,94,23,60.37,791604,9,3,1,2,late_night,0,0
983,2024-01-10 04:05:16,70,76,24.19,792316,9,4,1,2,late_night,0,0
984,2024-01-10 04:29:51,85,148,76.03,793791,9,4,1,2,late_night,0,0
985,2024-01-10 04:50:00,14,161,357.54,795000,9,4,1,2,late_night,0,0
986,2024-01-10 05:08:46,89,197,111.13,796126,9,5,1,2,late_night,0,0
987,2024-01-10 05:34:36,60,16,714.3542891781616,797676,9,5,1,2,late_night,1,3
988,2024-01-10 06:27:43,88,70,32.59,800863,9,6,1,2,morning,0,0
989,2024-01-10 06:41:49,20,150,188.19,801709,9,6,1,2,morning,0,0
990,2024-01-10 07:04:39,71,153,61.55,803079,9,7,1,2,morning,0,0
991,2024-01-10 07:07:17,2,184,86.69,803237,9,7,1,2,morning,0,0
992,2024-01-10 07:12:18,66,113,33.16,803538,9,7,1,2,morning,0,0
993,2024-01-10 07:14:44,99,125,15.27,803684,9,7,1,2,morning,0,0
994,2024-01-10 07:26:59,23,158,96.55,804419,9,7,1,2,morning,0,0
995,2024-01-10 07:27:55,14,161,206.85,804475,9,7,1,2,morning,0,0
996,2024-01-10 07:35:35,50,82,78.34,804935,9,7,1,2,morning,0,0
997,2024-01-10 07:37:56,76,17,246.22,805076,9,7,1,2,morning,0,0
998,2024-01-10 07:45:19,30,128,25.1,805519,9,7,1,2,morning,0,0
999,2024-01-10 07:48:36,87,141,56.93,805716,9,7,1,2,morning,0,0
1000,2024-01-10 07:50:42,2,48,94.47,805842,9,7,1,2,morning,0,0
1001,2024-01-10 07:56:07,99,125,17.45,806167,9,7,1,2,morning,0,0
1002,2024-01-10 07:58:13,76,161,441.64,806293,9,7,1,2,morning,0,0
1003,2024-01-10 08:02:11,45,164,508.49,806531,9,8,1,2,morning,0,0
